Date,Sales,Z_Score,Anomaly_Z,Rolling_Mean,Rolling_Std,Anomaly_Rolling,Anomaly_IForest,IForest_Score,Anomaly_Vote_Count,Is_Anomaly
2016-05-03,2145.32,0.8312931075306011,0,866.2923214285714,832.8644056924117,0,0,0.10057996469785013,0,0
2016-05-04,965.6940000000002,-0.12381148152346949,0,730.9777857142857,778.0438522055179,0,0,0.1599185299177635,0,0
2016-05-05,0.0,-0.905702327454283,0,626.5832142857142,741.9570259863399,0,0,0.21916211729669638,0,0
2016-05-06,0.0,-0.905702327454283,0,629.3176428571429,743.5954079077434,0,0,0.21916211729669638,0,0
2016-05-07,305.622,-0.6582501903227826,0,645.7759285714285,731.2321098759375,0,0,0.13650091251342172,0,0
2016-05-08,1972.7,0.6915283395765939,0,751.1012499999999,920.5217654321604,0,0,0.13105418963816134,0,0
2016-05-09,48.81,-0.8661824669292275,0,723.8846785714286,935.5887184608526,0,0,0.1320229644540089,0,0
2016-05-10,154.442,-0.7806556915351962,0,730.2229642857143,931.8204940557239,0,0,0.1606680658598686,0,0
2016-05-11,191.968,-0.7502721167336548,0,580.36925,852.0187797234394,0,0,0.16028715580368497,0,0
2016-05-12,1060.35,-0.047171614327000566,0,512.1668214285714,857.0033497021366,0,0,0.1526663004030197,0,0
2016-05-13,238.384,-0.7126905997057715,0,512.1668214285714,857.0033497021366,0,0,0.1504708893345661,0,0
2016-05-14,2813.9555,1.372665402185401,0,524.2771071428572,850.3815413692101,1,0,0.08979566361974411,1,0
2016-05-15,69.908,-0.8491001064015156,0,507.6135357142857,857.2537025126451,0,0,0.12671289585634393,0,0
2016-05-16,255.968,-0.6984534100423302,0,486.66739285714294,821.54077521481,0,0,0.15054226394205067,0,0
2016-05-17,47.368,-0.8673500071643665,0,572.1189642857142,834.6073262965,0,0,0.1333624856730466,0,0
2016-05-18,10.86,-0.896909340662599,0,604.6807500000001,825.9056828035438,0,0,0.13592684079244427,0,0
2016-05-19,0.0,-0.905702327454283,0,711.2806071428573,863.9738943255242,0,0,0.21916211729669638,0,0
2016-05-20,169.54399999999998,-0.7684280960906277,0,705.7244642857144,861.8037711268641,0,0,0.15727045479702623,0,0
2016-05-21,72.332,-0.8471374728855815,0,688.6970357142858,874.0161705276792,0,0,0.12953747859680464,0,0
2016-05-22,1679.4540000000002,0.45409664485152856,0,544.4249285714286,628.4137070635137,0,0,0.16145012738643322,0,0
2016-05-23,1245.132,0.10244032723294252,0,619.4162142857143,630.0727418249435,0,0,0.15996267808969777,0,0
2016-05-24,610.3069999999999,-0.4115567114439352,0,649.7827857142858,621.393722801873,0,0,0.1242502989538059,0,0
2016-05-25,1684.3660000000002,0.45807373059008777,0,845.3129285714286,817.1148012683212,0,0,0.16198813147500907,0,0
2016-05-26,982.5640000000001,-0.11015239430655323,0,904.1227857142858,781.2803712914222,0,0,0.1539500685984747,0,0
2016-05-27,0.0,-0.905702327454283,0,904.1227857142858,781.2803712914222,0,0,0.21916211729669638,0,0
2016-05-28,794.146,-0.26270828614039715,0,892.0125,794.7406947355439,0,0,0.17686702066653043,0,0
2016-05-29,1119.786,0.0009517708433991063,0,957.7756428571429,758.9843692424798,0,0,0.1447925992117332,0,0
2016-05-30,681.1,-0.35423793483770155,0,895.0457857142858,730.5076772483646,0,0,0.13511522917374763,0,0
2016-05-31,2784.7900000000004,1.3490510507790603,0,806.1077857142858,759.8150643423506,1,0,0.08451648104483067,1,0
2016-06-01,834.1980000000001,-0.23027949175913245,0,766.7835714285715,784.5715013974428,0,0,0.1757257876186804,0,0
2016-06-02,0.0,-0.905702327454283,0,656.8648571428573,753.3036363304988,0,0,0.21916211729669638,0,0
2016-06-03,0.0,-0.905702327454283,0,643.6185714285715,748.7526419542703,0,0,0.21916211729669638,0,0
2016-06-04,993.0160000000002,-0.10168975177002618,0,643.6185714285715,748.7526419542703,0,0,0.15796525078673546,0,0
2016-06-05,801.2360000000001,-0.25696774503974873,0,786.4918571428572,944.8442968106835,0,0,0.17299693652807324,0,0
2016-06-06,0.0,-0.905702327454283,0,718.9697142857143,952.9367060534069,0,0,0.21916211729669638,0,0
2016-06-07,59.768,-0.8573101327429222,0,743.1485714285715,956.1907990040277,0,0,0.13191038397217314,0,0
2016-06-08,145.504,-0.7878924977915565,0,547.883,767.7529762868979,0,0,0.15588513384708846,0,0
2016-06-09,797.116,-0.2603035742830029,0,540.7362857142858,765.3446708364563,0,0,0.17439168849482922,0,0
2016-06-10,0.0,-0.905702327454283,0,625.3222857142857,766.4237598897946,0,0,0.21916211729669638,0,0
2016-06-11,2794.3720000000003,1.356809282771502,0,625.3222857142857,766.4237598897946,1,0,0.08698322121753987,1,0
2016-06-12,174.476,-0.7644348170062275,0,688.8987857142857,833.2723142689365,0,0,0.158909888986283,0,0
2016-06-13,1019.6040000000002,-0.08016231780894902,0,663.5495,834.9883344458984,0,0,0.16432614234310083,0,0
2016-06-14,51.072,-0.864350999514606,0,722.8026428571428,813.4340731893905,0,0,0.12875728944561432,0,0
2016-06-15,734.144,-0.3112899429980981,0,726.2460714285714,810.5081858299191,0,0,0.15034894498869716,0,0
2016-06-16,1184.2040000000002,0.05310891846280156,0,829.1609285714286,822.4811080054797,0,0,0.14980980803045107,0,0
2016-06-17,0.0,-0.905702327454283,0,832.0067857142858,822.4306274963448,0,0,0.21916211729669638,0,0
2016-06-18,1883.087,0.6189716245339426,0,832.0067857142858,822.4306274963448,0,0,0.13304811043376114,0,0
2016-06-19,446.346,-0.5443105703160644,0,693.6287857142859,599.6646897053523,0,0,0.15030010498606022,0,0
2016-06-20,829.544,-0.23404768333634232,0,781.9513571428572,608.3172701170935,0,0,0.1727970583749895,0,0
2016-06-21,107.976,-0.818277691927682,0,709.1225000000001,637.9872959199083,0,0,0.13635568455179015,0,0
2016-06-22,1586.3120000000004,0.37868261393522623,0,785.9142142857143,617.045703520375,0,0,0.15968127192085635,0,0
2016-06-23,836.9580000000001,-0.2280448100330691,0,764.398642857143,624.1997861860519,0,0,0.17453631225664795,0,0
2016-06-24,0.0,-0.905702327454283,0,679.8126428571429,642.8919946223335,0,0,0.21916211729669638,0,0
2016-06-25,857.08,-0.21175268478239984,0,679.8126428571429,642.8919946223335,0,0,0.16833976985843063,0,0
2016-06-26,1410.9920000000002,0.23673174429267865,0,661.8708571428572,609.3584126405648,0,0,0.14870381991957388,0,0
2016-06-27,0.0,-0.905702327454283,0,688.8448571428572,607.4392961664673,0,0,0.21916211729669638,0,0
2016-06-28,1126.156,0.006109351493769924,0,688.8062857142858,607.4296918194866,0,0,0.14752913204533558,0,0
2016-06-29,432.92600000000004,-0.5551763053754016,0,689.7827142857143,606.4343719747242,0,0,0.13828211282111352,0,0
2016-06-30,0.0,-0.905702327454283,0,675.0327142857143,585.0867258305791,0,0,0.21916211729669638,0,0
2016-07-01,0.0,-0.905702327454283,0,615.25,609.517964894584,0,0,0.21916211729669638,0,0
2016-07-02,1631.902,0.4155953457798743,0,616.7585714285715,607.9020655722742,0,0,0.1626855422252485,0,0
2016-07-03,823.982,-0.23855105281473526,0,668.9038571428572,659.244988573337,0,0,0.17407805245609337,0,0
2016-07-04,829.0040000000001,-0.23448490367405023,0,571.2105714285714,641.9285014609967,0,0,0.1727970583749895,0,0
2016-07-05,121.646,-0.8072095400453319,0,709.9214285714286,714.693012821346,0,0,0.14372594368397001,0,0
2016-07-06,1379.812,0.21148631812649868,0,776.0936428571428,794.6146902889604,0,0,0.14182049325332624,0,0
2016-07-07,0.0,-0.905702327454283,0,808.9483571428572,788.822313613795,0,0,0.21916211729669638,0,0
2016-07-08,21.12,-0.888602154246146,0,870.4423571428571,753.6827722177211,0,0,0.12394330543216125,0,0
2016-07-09,1587.114,0.37933196710345163,0,870.4423571428571,753.6827722177211,0,0,0.15968127192085635,0,0
2016-07-10,43.286,-0.8706550690505224,0,930.4035,846.5888903983828,0,0,0.13194772302027025,0,0
2016-07-11,1941.952,0.6666326896805805,0,903.5535,856.1308904330327,0,0,0.13589189867658147,0,0
2016-07-12,2052.567,0.7561940371909067,0,881.8903571428572,861.9794643882301,0,0,0.11609176371657193,0,0
2016-07-13,892.8920000000002,-0.18275687971943538,0,873.3459999999999,870.644378560105,0,0,0.17494515911199254,0,0
2016-07-14,860.9159999999999,-0.20864680105008865,0,955.4944285714286,970.6236835261159,0,0,0.16654578184605895,0,0
2016-07-15,0.0,-0.905702327454283,0,955.4944285714286,970.6236835261159,0,0,0.21916211729669638,0,0
2016-07-16,2471.358,1.095275412096634,0,953.9858571428571,972.2027536443587,0,0,0.08165735206087155,0,0
2016-07-17,448.082,-0.5429049878970623,0,855.4971428571429,972.9714226253103,0,0,0.15249792999691758,0,0
2016-07-18,525.72,-0.4800440386767332,0,889.9731428571429,950.2642593960481,0,0,0.1383506753520996,0,0
2016-07-19,2.025,-0.9040627511878778,0,922.3354285714286,995.485356539886,0,0,0.17727619065117056,0,0
2016-07-20,2529.8900000000003,1.1426668580350188,0,844.2132857142858,941.412673648201,0,0,0.08601004236447307,0,0
2016-07-21,0.0,-0.905702327454283,0,782.576,965.9107312079202,0,0,0.21916211729669638,0,0
2016-07-22,0.0,-0.905702327454283,0,721.0820000000001,987.6986810952967,0,0,0.21916211729669638,0,0
2016-07-23,208.272,-0.7370713012040399,0,721.0820000000001,987.6986810952967,0,0,0.1582919489759907,0,0
2016-07-24,525.95,-0.4798578151995612,0,576.2565714285714,850.4256561301653,0,0,0.13934282535106002,0,0
2016-07-25,2395.024,1.0334702690251405,0,679.4708571428572,918.6262821598082,0,0,0.09575006649145923,0,0
2016-07-26,958.857,-0.12934717679922883,0,698.8762857142858,917.9978308003914,0,0,0.16421026719952797,0,0
2016-07-27,29.97,-0.8814365987114862,0,790.9086428571429,907.2855429115198,0,0,0.12427385930744961,0,0
2016-07-28,0.0,-0.905702327454283,0,610.2022142857143,776.8518652558006,0,0,0.21916211729669638,0,0
2016-07-29,0.0,-0.905702327454283,0,610.2022142857143,776.8518652558006,0,0,0.21916211729669638,0,0
2016-07-30,443.802,-0.5463703639070446,0,615.3915,772.6937549560756,0,0,0.1505560229452066,0,0
2016-07-31,1893.0820000000003,0.6270642491180022,0,635.8627285714285,764.8346048985144,0,0,0.1364504695360252,0,0
2016-08-01,797.3960000000002,-0.26007686744122815,0,667.452442857143,769.0671746460199,0,0,0.17439168849482922,0,0
2016-08-02,1290.478,0.13915550025833015,0,550.6730142857143,589.7975120516753,0,0,0.15389552403131473,0,0
2016-08-03,0.0,-0.905702327454283,0,786.627942857143,1155.3141288119086,0,0,0.21916211729669638,0,0
2016-08-04,0.0,-0.905702327454283,0,845.3068000000002,1134.6035710191175,0,0,0.21916211729669638,0,0
2016-08-05,72.65,-0.846879998686709,0,859.3148000000001,1124.5303836619682,0,0,0.12920034925537932,0,0
2016-08-06,494.86920000000003,-0.5050229223703694,0,859.3148000000001,1124.5303836619682,0,0,0.15065594315504155,0,0
2016-08-07,968.206,-0.12177759728583513,0,869.5358,1121.1083163542205,0,0,0.16046597100581805,0,0
2016-08-08,760.1120000000001,-0.29026450275809307,0,734.3156571428572,1102.1640603288904,0,0,0.16129908259685044,0,0
2016-08-09,4262.226000000001,2.5452826560791215,1,712.9009428571429,1103.7555698513443,1,1,-0.002468795525455203,3,1
2016-08-10,851.4739999999999,-0.21629167962164314,0,784.2702285714287,1174.040316100312,0,0,0.1646867166725735,0,0
2016-08-11,196.112,-0.7469168554753916,0,811.5302285714287,1158.760824624968,0,0,0.15919601786621124,0,0
2016-08-12,0.0,-0.905702327454283,0,811.5302285714287,1158.760824624968,0,0,0.21916211729669638,0,0
2016-08-13,586.896,-0.4305118324181633,0,806.340942857143,1162.4809924340616,0,0,0.12805650624273374,0,0
2016-08-14,0.0,-0.905702327454283,0,770.993142857143,1180.07122611104,0,0,0.21916211729669638,0,0
2016-08-15,497.59000000000003,-0.5028199796021544,0,903.8012857142858,1302.272069140845,0,0,0.14818453732658882,0,0
2016-08-16,2289.648,0.9481507684578746,0,854.267,1321.2091726460872,0,0,0.08350406699264634,0,0
2016-08-17,381.64,-0.5967009021155778,0,635.6992857142858,900.0358575224791,0,0,0.12914046071899438,0,0
2016-08-18,0.0,-0.905702327454283,0,901.2072857142857,1385.778184323909,0,0,0.21916211729669638,0,0
2016-08-19,0.0,-0.905702327454283,0,899.9511428571429,1386.4742799961725,0,0,0.21916211729669638,0,0
2016-08-20,0.0,-0.905702327454283,0,899.9511428571429,1386.4742799961725,0,0,0.21916211729669638,0,0
2016-08-21,2827.52,1.3836481341684397,0,903.7424285714286,1385.6246976796444,0,0,0.09069283756014457,0,0
2016-08-22,66.632,-0.8517525764502777,0,1194.5317857142857,1593.0305019755078,0,0,0.1282670006320188,0,0
2016-08-23,1202.278,0.06774284509934833,0,1176.5967857142857,1602.8636262787347,0,0,0.15675750312229209,0,0
2016-08-24,4568.586,2.793332327672156,1,1013.0504999999999,1597.360010053934,0,1,-0.02662256277920627,2,1
2016-08-25,178.52599999999998,-0.7611556644734171,0,1117.1935,1600.5528037436015,0,0,0.15864950905206615,0,0
2016-08-26,0.0,-0.905702327454283,0,1252.9200714285714,1578.9487932644147,0,0,0.21916211729669638,0,0
2016-08-27,639.9739999999999,-0.38753631189063004,0,1252.9200714285714,1578.9487932644147,0,0,0.14134644454077444,0,0
2016-08-28,4071.0510000000004,2.3904945115210903,0,1386.8413571428573,1543.6218618327293,0,0,0.014428911567936464,0,0
2016-08-29,246.5,-0.706119339963478,0,1261.3959285714286,1487.8921485995127,0,0,0.15223004793131362,0,0
2016-08-30,0.0,-0.905702327454283,0,1323.358142857143,1451.937935427146,0,0,0.21916211729669638,0,0
2016-08-31,1839.6420000000003,0.583795629030746,0,1303.172142857143,1455.7103692851963,0,0,0.14035734473164274,0,0
2016-09-01,1900.1720000000003,0.6328047902186504,0,1185.5145,1218.7655832958308,0,0,0.13745763645161535,0,0
2016-09-02,0.0,-0.905702327454283,0,1179.1654999999998,1224.632279337747,0,0,0.21916211729669638,0,0
2016-09-03,1874.898,0.6123412590793292,0,1179.1654999999998,1224.632279337747,0,0,0.1362875606402456,0,0
2016-09-04,1071.284,-0.03831871215570441,0,1234.5763571428572,1215.8777509394747,0,0,0.14900666845994054,0,0
2016-09-05,934.1030000000001,-0.14938968094668267,0,1083.939142857143,935.8142109768027,0,0,0.17645534521039652,0,0
2016-09-06,919.674,-0.16107237030370028,0,1116.8908571428572,911.8739771699126,0,0,0.17566632268326254,0,0
2016-09-07,2921.379,1.4596426965331433,0,1215.7405714285717,854.7034028272153,0,0,0.0804525014666696,0,0
2016-09-08,89.64,-0.8331237513947464,0,1287.9457142857143,948.9659879402707,0,0,0.13687421868054944,0,0
2016-09-09,0.0,-0.905702327454283,0,1313.5321428571428,971.3089521405858,0,0,0.21916211729669638,0,0
2016-09-10,1415.726,0.2405647092532525,0,1315.7549999999999,968.1019926053582,0,0,0.14798798526299023,0,0
2016-09-11,1962.13,0.6829701562996049,0,1509.0465714285715,1301.1790407492106,0,0,0.13388319958916034,0,0
2016-09-12,707.824,-0.3326003861249054,0,1679.3167142857144,1392.2681631302457,0,0,0.14038120966698037,0,0
2016-09-13,1383.8960000000002,0.21479299934723908,0,1648.3365000000001,1414.7696132018086,0,0,0.14431456757525118,0,0
2016-09-14,2850.5140000000006,1.4022656238818825,0,1672.4286428571431,1404.2393811842996,0,0,0.09411317038247169,0,0
2016-09-15,2258.3820000000005,0.9228357109045787,0,1880.177428571429,1770.5863528710452,0,0,0.0853136154471068,0,0
2016-09-16,31.12,-0.8805054813256266,0,2001.1677142857145,1695.084949266938,0,0,0.12326550685538595,0,0
2016-09-17,4580.9800000000005,2.803367344089848,1,2001.1677142857145,1695.084949266938,0,1,-0.025737819414076935,2,1
2016-09-18,3455.0660000000003,1.891751604626471,0,2126.0788571428575,1712.9638692132357,0,0,0.03993424772201859,0,0
2016-09-19,500.38,-0.5005610078573296,0,2176.6816428571433,1718.2040965225924,0,0,0.1461552994569426,0,0
2016-09-20,1256.9640000000002,0.11202031063250126,0,2368.876285714286,1691.5446572713188,0,0,0.15945794612260733,0,0
2016-09-21,5829.862000000001,3.8145462511222687,1,2363.0090000000005,1695.3621150951794,0,1,-0.11890671878614167,2,1
2016-09-22,1783.504,0.5383425265895335,0,2234.998285714286,1723.1524814508498,0,0,0.14305965726120634,0,0
2016-09-23,0.0,-0.905702327454283,0,2073.685285714286,1823.5778933349445,0,0,0.21916211729669638,0,0
2016-09-24,3164.4820000000004,1.6564752442328483,0,2071.4624285714285,1826.27617913627,0,0,0.0638892053567085,0,0
2016-09-25,2670.5690000000004,1.2565700430135947,0,1826.9934285714285,1688.3758371332779,0,0,0.09028955954205986,0,0
2016-09-26,3398.549,1.8459916382815713,0,1670.864857142857,1626.1597596725037,0,0,0.03692268571351165,0,0
2016-09-27,1301.7540000000001,0.14828530864350795,0,1654.7818571428572,1639.683750003259,0,0,0.151025686508222,0,0
2016-09-28,1058.364,-0.04877961356901563,0,1601.1115714285716,1665.796073661975,0,0,0.15137146705942894,0,0
2016-09-29,0.0,-0.905702327454283,0,1245.485142857143,1142.9722469193998,0,0,0.21916211729669638,0,0
2016-09-30,0.0,-0.905702327454283,0,1118.092,1177.2711279951304,0,0,0.21916211729669638,0,0
2016-10-01,1158.414,0.032227599000781676,0,1118.092,1177.2711279951304,0,0,0.14836838508282713,0,0
2016-10-02,1269.266,0.12198083765932424,0,907.9232857142857,1038.2765441872673,0,0,0.1551577375491096,0,0
2016-10-03,275.218,-0.6828673146703301,0,869.5637142857142,976.2108904702329,0,0,0.14117726937331576,0,0
2016-10-04,505.58,-0.49635073793865947,0,687.0996428571428,652.0748236843842,0,0,0.14413249085001517,0,0
2016-10-05,851.092,-0.21660097252720695,0,654.4739285714287,630.0090971189949,0,0,0.1666070152558446,0,0
2016-10-06,0.0,-0.905702327454283,0,741.8977857142858,761.5536749829467,0,0,0.21916211729669638,0,0
2016-10-07,0.0,-0.905702327454283,0,768.4449285714287,739.8715679010671,0,0,0.21916211729669638,0,0
2016-10-08,222.12,-0.7258590285437044,0,768.4449285714287,739.8715679010671,0,0,0.15128610281231336,0,0
2016-10-09,2133.5350000000003,0.8217511784937691,0,796.9010714285714,763.313651325435,0,0,0.10087655823740227,0,0
2016-10-10,844.0520000000001,-0.22230103026325254,0,762.7160714285716,751.1514248916067,0,0,0.17216686407799325,0,0
2016-10-11,844.9940000000001,-0.2215383236741396,0,748.6205,762.764935245733,0,0,0.17095060456363537,0,0
2016-10-12,2282.2980000000002,0.9421997138612929,0,739.5429285714287,766.6262660236123,0,0,0.08542047056131818,0,0
2016-10-13,371.65999999999997,-0.6047813816902563,0,770.5410714285715,780.1383334394061,0,0,0.1272509418452299,0,0
2016-10-14,0.0,-0.905702327454283,0,821.9757857142858,748.5257513027965,0,0,0.21916211729669638,0,0
2016-10-15,1556.8000000000002,0.354787712812189,0,821.9757857142858,748.5257513027965,0,0,0.16364880462645803,0,0
2016-10-16,790.6760000000002,-0.26551783164381726,0,807.1906428571428,763.186456907498,0,0,0.17857822716621702,0,0
2016-10-17,77.88,-0.8426454387492774,0,812.6967142857144,773.6972452671109,0,0,0.13025352791720418,0,0
2016-10-18,378.494,-0.5992481154163732,0,811.7747857142858,773.6646978609914,0,0,0.12772938008637136,0,0
2016-10-19,1285.066,0.13477358087374497,0,853.2332142857143,790.9403234162976,0,0,0.15532350293829023,0,0
2016-10-20,720.086,-0.32267224578976433,0,789.8785714285715,697.6928133155119,0,0,0.14512766930810367,0,0
2016-10-21,0.0,-0.905702327454283,0,763.3314285714287,721.4948838124208,0,0,0.21916211729669638,0,0
2016-10-22,15.128,-0.8934536806601212,0,770.7964285714287,713.4856967747244,0,0,0.12451787682294235,0,0
2016-10-23,2210.6200000000003,0.8841643817015935,0,677.042142857143,688.0410232873401,0,0,0.08640840320378884,0,0
2016-10-24,831.145,-0.23275140600176714,0,754.6310000000001,759.388399380411,0,0,0.1751474095010343,0,0
2016-10-25,1425.412,0.2484071466440676,0,942.3427857142858,892.3893505780468,0,0,0.15003691675276137,0,0
2016-10-26,1395.333,0.2240531641664371,0,1093.6540714285713,965.9871698817891,0,0,0.14689605375617343,0,0
2016-10-27,0.0,-0.905702327454283,0,1248.2737142857145,1153.9401255656105,0,0,0.21916211729669638,0,0
2016-10-28,104.51,-0.821083998761934,0,1319.7340000000002,1149.6843479129404,0,0,0.13560690897752803,0,0
2016-10-29,244.24,-0.7079491880435154,0,1319.7340000000002,1149.6843479129404,0,0,0.15348629920371554,0,0
2016-10-30,1876.92,0.6139784063438584,0,1378.2872857142859,1097.8355236373384,0,0,0.1362875606402456,0,0
2016-10-31,2705.8450000000003,1.2851318664080191,0,1221.2059285714283,1126.536380552661,0,0,0.0860319139180945,0,0
2016-11-01,2496.852,1.1159170700402061,0,1341.7144285714287,1170.962613535136,0,0,0.0853211720595175,0,0
2016-11-02,3449.7410000000004,1.8874401262962945,0,1577.7313571428572,1481.0659949630679,0,0,0.04112595674844288,0,0
2016-11-03,1720.5300000000002,0.4873545385398544,0,1674.2140000000002,1511.9448100199147,0,0,0.15135435089971905,0,0
2016-11-04,0.0,-0.905702327454283,0,1926.5047142857145,1505.764062293571,0,0,0.21916211729669638,0,0
2016-11-05,834.874,-0.2297321566697054,0,1957.7667142857142,1469.124377695694,0,0,0.17537554641283992,0,0
2016-11-06,11.481,-0.8964065372742347,0,2020.8918571428574,1407.5294500939672,0,0,0.13224243196596008,0,0
2016-11-07,2518.264,1.1332536660976227,0,2091.677085714286,1424.5479327976661,0,0,0.08527661550296572,0,0
2016-11-08,4729.649,2.923739770731919,1,2068.6961571428574,1416.4500804681918,0,1,-0.030742623157344107,2,1
2016-11-09,2746.0900000000006,1.31771692657665,0,1940.5045857142857,1455.396166064729,0,0,0.09099150481279972,0,0
2016-11-10,3532.07,1.9540992247836393,0,1970.0266571428576,1492.0945159924538,0,0,0.03208088392701569,0,0
2016-11-11,542.178,-0.46671853438414224,0,2086.614657142857,1534.2727759319375,0,0,0.13407444650220235,0,0
2016-11-12,1127.992,0.00759590064197731,0,2086.614657142857,1534.2727759319375,0,0,0.14752913204533558,0,0
2016-11-13,2867.9132,1.4163531870297523,0,2096.245085714286,1526.2133535949522,0,0,0.09375206532898295,0,0
2016-11-14,2384.1120000000005,1.02463517953427,0,2299.7928714285713,1412.5821427125743,0,0,0.09452093952526675,0,0
2016-11-15,702.17,-0.3371782449941671,0,2345.0273571428575,1430.1467629874082,0,0,0.13846906525900998,0,0
2016-11-16,3863.05,2.2220829051069932,0,2051.0880714285718,1321.0677701002505,0,0,0.02520003719077646,0,0
2016-11-17,3352.762,1.8089194019803887,0,1970.3490714285715,1309.8177931325304,0,0,0.04375131484151229,0,0
2016-11-18,0.0,-0.905702327454283,0,1805.1129285714287,1241.7964829494604,0,0,0.21916211729669638,0,0
2016-11-19,969.7000000000002,-0.12056795435150941,0,1767.3230714285714,1290.2892210620973,0,0,0.1566620829342844,0,0
2016-11-20,2861.15,1.4108772452001468,0,1792.7580714285716,1280.1870565951092,0,0,0.09447403119985576,0,0
2016-11-21,3151.5468,1.6460020358766976,0,1810.0345214285715,1297.329934525978,0,0,0.06649659810905684,0,0
2016-11-22,614.499,-0.4081625861556533,0,1772.918092857143,1287.0346727134074,0,0,0.1242502989538059,0,0
2016-11-23,1615.7440000000001,0.402512741674899,0,1897.3298071428574,1259.457216976516,0,0,0.1626770965052689,0,0
2016-11-24,1218.7640000000001,0.08109102007611682,0,1749.8545928571427,1125.3125698512256,0,0,0.15935384990740198,0,0
2016-11-25,13.12,-0.8950794925825616,0,1718.1308785714286,1082.0787583272556,0,0,0.12313423103502141,0,0
2016-11-26,1484.0819999999999,0.2959103266687552,0,1718.1308785714286,1082.0787583272556,0,0,0.14933272685085347,0,0
2016-11-27,3109.7835,1.6121876578585446,0,1789.7698071428572,1061.7259701032162,0,0,0.07980906096765628,0,0
2016-11-28,1864.482,0.6039077645653161,0,1826.0703785714286,1108.817858499399,0,0,0.13519654059171432,0,0
2016-11-29,2443.934,1.0730710962794014,0,1665.0543214285717,1064.313465283168,0,0,0.08274794358481308,0,0
2016-11-30,1798.3970000000002,0.5504009015700634,0,1941.7179642857143,1256.322239737642,0,0,0.14319519191103297,0,0
2016-12-01,2908.6300000000006,1.4493202482267735,0,1921.900392857143,1264.0244256633446,0,0,0.08313166004204786,0,0
2016-12-02,0.0,-0.905702327454283,0,1959.4889642857145,1249.2447462912962,0,0,0.21916211729669638,0,0
2016-12-03,1972.645,0.691483807875531,0,1960.9818214285717,1246.7498995496508,0,0,0.13105418963816134,0,0
2016-12-04,3369.358,1.822356640359283,0,2073.53225,1271.2684231820597,0,0,0.03802879243270485,0,0
2016-12-05,897.322,-0.1791700536156454,0,1965.0401428571433,1240.4695064618368,0,0,0.1779976188474196,0,0
2016-12-06,4487.790000000001,2.7279144491435274,1,1935.3524285714286,1248.0118620821697,0,1,-0.031222844767378688,2,1
2016-12-07,1338.298,0.17787379016425423,0,1833.8847142857144,1261.1601708842688,0,0,0.1490786853741506,0,0
2016-12-08,1745.0040000000001,0.5071703358455337,0,1740.3380714285718,1311.55970619919,0,0,0.14573234381862926,0,0
2016-12-09,34.02,-0.8781574461786759,0,1756.9759285714285,1328.8831813191848,0,0,0.12770380693783068,0,0
2016-12-10,3059.7880000000005,1.5717079367587616,0,1757.331642857143,1328.3772683936088,0,0,0.07992749920081932,0,0
2016-12-11,1590.894,0.38239250946740794,0,1753.4635714285716,1327.780783710505,0,0,0.16053746538725722,0,0
2016-12-12,1448.854,0.26738736730434937,0,1579.6014285714286,1257.4127087002432,0,0,0.14953268551611326,0,0
2016-12-13,1023.386,-0.07710015611040871,0,1795.7755714285715,1384.7927895204414,0,0,0.16384571757822097,0,0
2016-12-14,488.744,-0.509982296467646,0,1554.3237142857142,1154.9262065696898,0,0,0.15313102090764658,0,0
2016-12-15,3141.5600000000004,1.6379160505644335,0,1632.3071428571432,1175.886790861386,0,0,0.07279192362859466,0,0
2016-12-16,4.98,-0.9016701843398643,0,1541.4720714285716,1214.9795624345347,0,0,0.1339687918991162,0,0
2016-12-17,1918.492,0.6476378950090418,0,1552.9220714285714,1200.3477349898035,0,0,0.1353252783227078,0,0
2016-12-18,935.288,-0.14843022520560115,0,1568.8049285714285,1223.076089741856,0,0,0.1765639282781733,0,0
2016-12-19,3923.7600000000007,2.2712378064074668,0,1722.4882142857143,1354.2106780487522,0,0,0.02519030179444104,0,0
2016-12-20,1107.464,-0.009024949529265086,0,1659.1047857142858,1388.3396646891788,0,0,0.14328581388667838,0,0
2016-12-21,2430.0660000000003,1.0618426302732251,0,1899.5867285714287,1551.7252739724022,0,0,0.0818014076030763,0,0
2016-12-22,473.313,-0.5224762724512996,0,1870.3335857142858,1583.8953302674458,0,0,0.14417185031637414,0,0
2016-12-23,194.32,-0.7483677792627487,0,1645.936442857143,1612.2271137375856,0,0,0.15986734970431588,0,0
2016-12-24,3282.148,1.7517455558194328,0,1752.2561571428575,1543.2944122278093,0,0,0.04539183606852215,0,0
2016-12-25,3742.4600000000005,2.1244451263584487,0,1713.888442857143,1545.51912335304,0,0,0.030129069982763768,0,0
2016-12-26,561.486,-0.45108547830920326,0,1647.082157142857,1600.9827154219552,0,0,0.13355013507800956,0,0
2016-12-27,4390.1332,2.6488449323370684,1,1395.8078714285716,1488.26621592292,0,1,-0.016082096636786725,2,1
2016-12-28,79.2,-0.8415766779237688,0,1409.1073,1486.3219666833043,0,0,0.12882818540417446,0,0
2016-12-29,0.0,-0.905702327454283,0,1299.8117285714286,1461.5234001062954,0,0,0.21916211729669638,0,0
2016-12-30,1493.4560000000001,0.3035001478644504,0,1284.2825142857146,1472.097547046124,0,0,0.15223207681898382,0,0
