Product Name,Total_Sales,YoY_Growth,Monthly_Sales_Volatility,Avg_Order_Value,Category,Sub-Category,Cluster,ClusterLabel
"Howard Miller 12"" Round Wall Clock",479.33799999999997,159.4471741719739,49.21326882006186,239.66780166099167,Furniture,Furnishings,1,Declining Demand
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,1.7561358965805223,100.58698745131954,393.44803275983617,Furniture,Furnishings,3,Growing Demand
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,96.52373162381262,69.99011647140509,173.67771053714912,Furniture,Furnishings,3,Growing Demand
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",764.332,254.44456157186207,52.313497098897074,152.86609426781146,Furniture,Furnishings,3,Growing Demand
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,169.16686926603867,65.3738418220911,189.80482039035923,Furniture,Furnishings,3,Growing Demand
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,137.99507074243658,77.72647622517684,147.1998364446262,Furniture,Furnishings,3,Growing Demand
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.864,383.09632679489505,102.48522954860962,233.83738023231396,Furniture,Furnishings,2,"High Volume, Stable Demand"
"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,63.9391378832016,43.056715868526,143.86464033839917,Furniture,Furnishings,1,Declining Demand
Howard Miller Distant Time Traveler Alarm Clock,531.948,9.748652332680864,46.360933516614125,88.65785223691294,Furniture,Furnishings,1,Declining Demand
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",790.6760000000002,-0.3329122856656848,114.12425036044417,790.6680933190669,Office Supplies,Art,3,Growing Demand
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,8.678685169486416,7.3665821862233365,20.987947530131176,Office Supplies,Art,0,"Low Volume, High Volatility"
Hunt Boston Vacuum Mount KS Pencil Sharpener,671.808,146.62610385713177,46.62106188810448,134.36133127733746,Office Supplies,Art,1,Declining Demand
"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.9479999999999,1.6191838553186069,79.78925907197859,161.7946382053618,Office Supplies,Art,3,Growing Demand
Hypercom P1300 Pinpad,957.6,0.62593786157466,58.57296595209716,159.59973400044333,Technology,Accessories,1,Declining Demand
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.984,0.07751587692298124,29.60073225038302,54.298345701654306,Technology,Phones,1,Declining Demand
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,116.991,50.658589007072635,350.96949030509694,Technology,Machines,1,Declining Demand
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.504,111.3187488636725,42.0030645687088,76.41720597132338,Office Supplies,Paper,1,Declining Demand
Ibico Covers for Plastic or Wire Binding Elements,184.0,0.26032362230598305,10.89523286996566,26.285676734747522,Office Supplies,Binders,0,"Low Volume, High Volatility"
Ibico EB-19 Dual Function Manual Binding System,3056.8450000000003,695.8550640045646,208.71162900557107,382.10514736856584,Office Supplies,Binders,2,"High Volume, Stable Demand"
Ibico EPK-21 Electric Binding System,2372.0280000000002,263.225754381001,193.41755680860138,790.6733644221187,Office Supplies,Binders,3,Growing Demand
Ibico Hi-Tech Manual Binding System,4844.745,0.5669732809720124,213.51550991086344,440.4309632445789,Office Supplies,Binders,3,Growing Demand
Ibico Ibimaster 300 Manual Binding System,4984.7570000000005,441.3055840143592,290.4659794555535,712.1071255612493,Office Supplies,Binders,2,"High Volume, Stable Demand"
Ibico Laser Imprintable Binding System Covers,1100.4,-0.15595535668403296,59.260423807016714,137.54982806271494,Office Supplies,Binders,1,Declining Demand
Ibico Plastic Spiral Binding Combs,1100.48,1.5248494686685554,63.08542230818003,84.65224257519802,Office Supplies,Binders,1,Declining Demand
Ibico Plastic and Wire Spiral Binding Combs,208.221,0.5637208801042862,11.66668970973535,23.135640960398934,Office Supplies,Binders,0,"Low Volume, High Volatility"
Ibico Presentation Index for Binding Systems,72.038,3.1474632351285874,6.225214845334046,10.291128155531206,Office Supplies,Binders,0,"Low Volume, High Volatility"
Ibico Recycled Grain-Textured Covers,86.35,17.160992867512466,7.195588364624575,28.7832373892087,Office Supplies,Binders,0,"Low Volume, High Volatility"
Ibico Recycled Linen-Style Covers,312.48,24.971885282839125,34.8370749535484,104.15965280115734,Office Supplies,Binders,1,Declining Demand
Ibico Standard Transparent Covers,275.216,0.16087611181183012,16.584821603840233,30.57952157830936,Office Supplies,Binders,1,Declining Demand
Iceberg Mobile Mega Data/Printer Cart,4324.876,433.21284176479895,219.56102405189387,540.6088242389698,Office Supplies,Storage,2,"High Volume, Stable Demand"
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1589.406,77.05244301168251,104.98958678427579,264.9005584990692,Furniture,Chairs,3,Growing Demand
"Iceberg OfficeWorks 42"" Round Tables",3166.6420000000003,251.9080996912638,220.3607890377958,452.3767823188825,Furniture,Tables,3,Growing Demand
Ideal Clamps,58.69199999999999,1.063823965499043,3.257385967371004,7.336490829386463,Office Supplies,Fasteners,0,"Low Volume, High Volatility"
Imation Bio 2GB USBÂ Flash Drive ImationÂ Corp,1840.1160000000002,613.0395115324176,155.72103068102814,613.3699554334819,Technology,Accessories,2,"High Volume, Stable Demand"
Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,1913.8320000000003,637.610963185418,161.72614076810433,478.4568038579905,Technology,Accessories,2,"High Volume, Stable Demand"
ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,1007.152,187.290034960528,64.26083833919954,111.90565343816286,Technology,Accessories,3,Growing Demand
ImationÂ 30456 USBÂ Flash DriveÂ 8GB,154.56,14.063706716832073,12.940329832357936,30.911938176123652,Technology,Accessories,0,"Low Volume, High Volatility"
ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,467.21999999999997,0.009829178782476133,39.436653683133464,93.44381311237377,Technology,Accessories,1,Declining Demand
ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,350.20399999999995,30.80542717775108,30.0472771788934,116.73427755240814,Technology,Accessories,1,Declining Demand
ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,357.0,1.1330892448512586,23.204829147069386,44.62494421881973,Technology,Accessories,1,Declining Demand
ImationÂ Clip USBÂ flash driveÂ - 8 GB,443.68,0.5899279116299488,27.04663626651812,63.38276659604772,Technology,Accessories,1,Declining Demand
ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,1926.9360000000001,233.2352997447429,134.2158211725476,385.3864292271416,Technology,Accessories,3,Growing Demand
ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,888.966,1.7912799356966296,54.675645485541715,148.16075306541157,Technology,Accessories,1,Declining Demand
ImationÂ SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 8 GB,54.57599999999999,2.7058382099827885,6.667027000191058,27.287863560682194,Technology,Accessories,0,"Low Volume, High Volatility"
ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,30.3,6.451377597123414,3.3049457619394755,15.149924250378747,Technology,Accessories,0,"Low Volume, High Volatility"
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,17.878272980501393,4.460000238526852,13.649965875085313,Office Supplies,Paper,0,"Low Volume, High Volatility"
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,25.341851017667114,10.448017154852163,40.4638651204496,Office Supplies,Paper,0,"Low Volume, High Volatility"
Innergie mMini Combo Duo USB Travel Charging Kit,746.834,53.76238416565371,46.837421923327064,124.4721258797902,Technology,Phones,1,Declining Demand
Insertable Tab Indexes For Data Binders,17.49,1.4723078752858794,1.4712032797766361,3.497993004013992,Office Supplies,Binders,0,"Low Volume, High Volatility"
Insertable Tab Post Binder Dividers,66.566,0.39340431783296,3.405571123773223,8.320739599075502,Office Supplies,Binders,0,"Low Volume, High Volatility"
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,35.9734210654765,16.75558079464742,65.93978020073266,Office Supplies,Envelopes,1,Declining Demand
"Iris 3-Drawer Stacking Bin, Black",284.104,94.37020155694107,25.447858386950156,94.70101766327444,Office Supplies,Storage,1,Declining Demand
Iris Project Case,225.036,49.27924563902494,13.691387680473493,37.50593749010419,Office Supplies,Storage,1,Declining Demand
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",131.72,22.228233259488714,8.405419688620192,26.343947312105378,Office Supplies,Paper,0,"Low Volume, High Volatility"
JBL Micro Wireless Portable Bluetooth Speaker,779.87,0.19761283339178493,44.65226295852626,129.97811670313882,Technology,Phones,1,Declining Demand
JM Magazine Binder,204.72400000000002,11.745692190823943,15.15400611288987,34.12060979898367,Office Supplies,Binders,1,Declining Demand
Jabra BIZ 2300 Duo QD Duo CordedÂ Headset,1705.0040000000001,102.14634361661552,158.79987112110015,426.2499343751641,Technology,Phones,3,Growing Demand
Jabra SPEAK 410,3158.064,-0.26076698248931707,201.11934879039447,350.89561011598875,Technology,Phones,3,Growing Demand
Jabra SPEAK 410 Multidevice Speakerphone,1952.1340000000002,263.7147835629728,166.84966689386582,650.7091643027858,Technology,Phones,3,Growing Demand
Jabra Supreme Plus Driver EditionÂ Headset,2086.568,383.0149565027081,148.26643253039708,417.31276537446934,Technology,Phones,2,"High Volume, Stable Demand"
Jackery Bar Premium Fast-charging Portable Charger,467.22,32.2574207361782,34.30160474039017,116.80470798823005,Technology,Phones,1,Declining Demand
Jawbone JAMBOX Wireless Bluetooth Speaker,2022.272,-0.3882891008718543,165.58374956001754,674.0884197052676,Technology,Phones,3,Growing Demand
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.304,364.947024142487,152.58244821539682,405.4599890800219,Technology,Phones,2,"High Volume, Stable Demand"
Jensen SMPS-640 -Â speaker phone,496.584,37.13133232878254,43.20079663272574,124.14568963577592,Technology,Phones,1,Declining Demand
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,134.39996965758314,43.49200056843828,138.17615455961362,Office Supplies,Envelopes,1,Declining Demand
Jiffy Padded Mailers with Self-Seal Closure,29.808,-0.3225136328226435,4.3024142060010915,29.80770192298077,Office Supplies,Envelopes,0,"Low Volume, High Volatility"
KI Adjustable-Height Table,4466.661,0.9687871041838418,194.02733221092748,262.74461015022933,Furniture,Tables,3,Growing Demand
KI Conference Tables,2140.878,0.32824677013895304,119.10703536049841,267.6094154882307,Furniture,Tables,3,Growing Demand
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,9.961990957458253,11.296214862190165,42.119859600468004,Technology,Phones,0,"Low Volume, High Volatility"
Kensington 4 Outlet MasterPiece Compact Power Control Center,2433.34,398.87608008979674,154.11283427685046,347.61950340070945,Office Supplies,Appliances,2,"High Volume, Stable Demand"
Kensington 6 Outlet Guardian Standard Surge Protector,409.6,0.6829930265777451,23.075276382783457,68.26655288907853,Office Supplies,Appliances,1,Declining Demand
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,-0.000612245742023528,86.6276999579234,406.07796961015197,Office Supplies,Appliances,3,Growing Demand
Kensington 6 Outlet SmartSocket Surge Protector,147.528,-0.5848214815677906,18.022082220833088,73.76363118184409,Office Supplies,Appliances,1,Declining Demand
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1577.3960000000002,88.35310079636334,126.96410981761794,315.478569042862,Office Supplies,Appliances,3,Growing Demand
Kensington 7 Outlet MasterPiece Power Center,2428.092,0.1622069707459613,164.3938237845004,485.6174287651425,Office Supplies,Appliances,3,Growing Demand
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,201.07578736396306,117.21141906437745,368.27607930980173,Office Supplies,Appliances,3,Growing Demand
Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,126.85296227588964,123.86666138642592,281.80319699467174,Technology,Accessories,3,Growing Demand
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,22.557807932699447,21.442987771758563,53.64091059848234,Technology,Accessories,1,Declining Demand
Kensington Orbit Wireless Mobile Trackball for PC and Mac,1511.748,199.91044014283432,120.96198726881632,377.9360551598621,Technology,Accessories,3,Growing Demand
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,549.89,0.29034316324593096,46.712539116618686,137.4721563196092,Technology,Accessories,1,Declining Demand
KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,360.712,54.321685612956294,36.577967017325705,180.35509822450888,Technology,Accessories,1,Declining Demand
KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,306.0,30.06593406593407,22.734943579751153,61.199877600244804,Technology,Accessories,1,Declining Demand
KeyTronicÂ KT400U2 -Â KeyboardÂ - Black,148.03199999999998,9.626622614902045,14.338783069524888,49.34383552054826,Technology,Accessories,1,Declining Demand
KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,75.1,5.354190794584429,6.4989287491497265,25.033249889167035,Technology,Accessories,0,"Low Volume, High Volatility"
Kingston Digital DataTraveler 16GB USB 2.0,477.93,6.2905571993997285,20.405486345718867,36.763817873986255,Technology,Accessories,1,Declining Demand
Kingston Digital DataTraveler 32GB USB 2.0,355.95,33.73495618305745,20.99840296928884,50.849927357246635,Technology,Accessories,1,Declining Demand
Kingston Digital DataTraveler 64GB USB 2.0,202.68,67.56,20.46469450728732,101.33949330253348,Technology,Accessories,1,Declining Demand
Kingston Digital DataTraveler 8GB USB 2.0,44.03,6.061294964028776,3.914124308783502,14.676617744607517,Technology,Accessories,0,"Low Volume, High Volatility"
Kleencut Forged Office Shears by Acme United Corporation,9.568,1.9459300184162063,1.0116971486405286,4.783976080119599,Office Supplies,Supplies,0,"Low Volume, High Volatility"
Konftel 250 ConferenceÂ phoneÂ - Charcoal black,2100.848,151.41461421232418,184.3277370048614,525.2106869732826,Technology,Phones,3,Growing Demand
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,106.30770534712701,46.17647452978627,319.9168008319917,Technology,Machines,1,Declining Demand
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,46.754705796705224,13.302295434615306,32.699959125051095,Technology,Phones,1,Declining Demand
LG Electronics Tone+ HBS-730 Bluetooth Headset,499.88399999999996,126.72610012639753,57.24475818221636,249.9407502962485,Technology,Phones,3,Growing Demand
LG Exalt,1154.326,249.19141654423822,115.52667294279823,384.77405075316415,Technology,Phones,3,Growing Demand
LG G2,790.6760000000002,263.225754381001,114.12425036044417,790.6680933190669,Technology,Phones,3,Growing Demand
LG G3,1803.108,600.7029498869952,136.0163830242519,450.7758730603174,Technology,Phones,2,"High Volume, Stable Demand"
Laminate Occasional Tables,1951.2640000000004,124.05958120299205,166.8130867876715,650.4191652694492,Furniture,Tables,3,Growing Demand
Large Capacity Hanging Post Binders,276.945,0.5837073920997641,20.562424478455377,55.38888922222156,Office Supplies,Binders,1,Declining Demand
Laser & Ink Jet Business Envelopes,198.462,0.022363537730377414,14.020594925649515,39.69232061535877,Office Supplies,Envelopes,1,Declining Demand
"Leather Task Chair, Black",864.3100000000001,120.96729709328298,69.4784099503743,172.86165427669147,Furniture,Chairs,3,Growing Demand
Lenovo 17-Key USB Numeric Keypad,367.092,76.71947732973943,23.616714721443422,73.41825316349367,Technology,Accessories,1,Declining Demand
"Lesro Round Back Collection Coffee Table, End Table",2725.706,-0.26857394860236666,166.23714011961098,340.71282410896987,Furniture,Tables,3,Growing Demand
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,595.4547081377947,129.87519606482854,255.34571628253747,Furniture,Tables,2,"High Volume, Stable Demand"
Letter Size Cart,4181.404,0.8801436125498818,233.60417647678557,522.6748466564418,Office Supplies,Storage,3,Growing Demand
Letter Size File,341.41999999999996,39.986483485983904,36.07984655569185,170.7091464542677,Office Supplies,Storage,1,Declining Demand
Letter Slitter,10.08,1.123708609271523,1.0177823200782325,5.039974800125999,Office Supplies,Supplies,0,"Low Volume, High Volatility"
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,7.6708773968622905,2.690178278518501,9.176977057557357,Office Supplies,Envelopes,0,"Low Volume, High Volatility"
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,45.70943337433374,18.72706400331876,54.603863490341276,Office Supplies,Storage,1,Declining Demand
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,200.0,71.0558665432543,299.99850000749996,Technology,Machines,3,Growing Demand
Lexmark MX611dhe Monochrome Laser Printer,3162.7040000000006,526.7842106568788,274.5449507640128,790.6740233149419,Technology,Machines,2,"High Volume, Stable Demand"
Lexmark MarkNet N8150 Wireless Print Server,723.51,240.8373563123267,77.17199467661194,361.7531912340438,Technology,Machines,3,Growing Demand
Lexmark S315 Color Inkjet Printer,299.97,99.65777419676381,35.52438047829999,149.98425007874962,Technology,Machines,1,Declining Demand
Lexmark X 9575 Professional All-in-One Color Printer,396.0,131.6675062972292,57.15767664977295,395.99604003959956,Technology,Machines,3,Growing Demand
"Lifetime Advantage Folding Chairs, 4/Carton",4312.9400000000005,0.5114029821129927,247.5012486415813,616.1334055237065,Furniture,Chairs,3,Growing Demand
"Linden 10"" Round Wall Clock, Black",253.648,20.506270749670666,14.659309015867528,42.27459620900632,Furniture,Furnishings,1,Declining Demand
"Linden 12"" Wall Clock With Oak Frame",101.94,33.64990479891198,14.713771610297611,101.9389806101939,Furniture,Furnishings,1,Declining Demand
Lock-Up Easel 'Spel-Binder',704.691,0.13113197997144774,52.07729675731261,100.66999904285852,Office Supplies,Binders,1,Declining Demand
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,-0.14586842509407358,63.768492812125814,93.96860402093066,Technology,Accessories,1,Declining Demand
"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",739.8,0.6820184341238887,34.42454214964618,73.97992602007398,Technology,Phones,1,Declining Demand
Logitech ClearChat Comfort/USB Headset H390,533.078,30.12815580449823,58.20788937569112,88.84618525635791,Technology,Accessories,1,Declining Demand
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,1.0476452633080608,34.2569568653399,64.89461258782285,Technology,Accessories,1,Declining Demand
Logitech G105 Gaming Keyboard,759.936,32.6518553005124,54.45942625400027,151.98689602620797,Technology,Accessories,1,Declining Demand
Logitech G13 Programmable Gameboard with LCD Display,1039.87,26.007580748399803,84.42734472275198,259.96685008287477,Technology,Accessories,3,Growing Demand
Logitech G19 Programmable Gaming Keyboard,4064.0120000000006,537.6485543444941,231.82656765191842,508.00086499891887,Technology,Accessories,2,"High Volume, Stable Demand"
Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,329.0714422741616,125.51426054566258,359.63840060266574,Technology,Accessories,2,"High Volume, Stable Demand"
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1167.854,239.63740914976776,96.15745097781773,389.2833690554365,Technology,Accessories,3,Growing Demand
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,466.266904625928,104.94362659937852,349.9491251271872,Technology,Accessories,2,"High Volume, Stable Demand"
Logitech G600 MMO Gaming Mouse,1375.828,159.72713791503085,84.19927593660309,229.30428449285918,Technology,Accessories,3,Growing Demand
Logitech G602 Wireless Gaming Mouse,1871.766,1.1680704214362083,99.21868252686598,233.9704575369281,Technology,Accessories,3,Growing Demand
Logitech G700s Rechargeable Gaming Mouse,2230.532,2.522829453396705,139.3479328257202,247.8366135148739,Technology,Accessories,3,Growing Demand
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,-0.3313950107576903,24.677393880837585,170.96829031709683,Technology,Accessories,1,Declining Demand
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,384.5550225350068,106.19695604364642,230.93233813532373,Technology,Accessories,2,"High Volume, Stable Demand"
Logitech Keyboard K120,174.24,57.748568819904136,14.52,58.07980640064533,Technology,Accessories,1,Declining Demand
Logitech M510 Wireless Mouse,239.94,58.3237961344331,19.84125572821288,79.97973340088866,Technology,Accessories,1,Declining Demand
Logitech Media Keyboard K200,503.856,29.251646922976295,38.68140400541049,125.96368509078728,Technology,Accessories,1,Declining Demand
Logitech Mobile Speakerphone P710e -Â speaker phone,1916.716,-0.19540095490460438,135.03622995453233,383.3424333151334,Technology,Phones,3,Growing Demand
Logitech Trackman Marble Mouse,773.742,1.4733533792596403,49.30819948326967,85.97123780973577,Technology,Accessories,1,Declining Demand
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,31.450438863735698,52.61676288506873,183.9687201042663,Technology,Accessories,1,Declining Demand
Logitech Wireless Gaming Headset G930,1983.8760000000002,244.8258480805822,144.75801856899423,396.7744064511872,Technology,Accessories,3,Growing Demand
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,57.40285152636448,39.31731459879526,193.45403272983634,Technology,Accessories,1,Declining Demand
Logitech Wireless Headset h800,2470.5080000000003,0.36638537366572077,159.00462280872875,411.75064708225494,Technology,Accessories,3,Growing Demand
Logitech Wireless Marathon Mouse M705,1409.718,1.009832441367852,86.36155955438099,176.21452973183784,Technology,Accessories,3,Growing Demand
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,259.37173458726664,111.50642628604466,257.11677554746353,Technology,Accessories,3,Growing Demand
Logitech Wireless Touch Keyboard K400,364.854,104.63120517850136,40.44642684564098,121.61759460801797,Technology,Accessories,1,Declining Demand
Logitech diNovo Edge Keyboard,3662.6840000000007,526.9270680590241,229.29910264291047,732.5353349293304,Technology,Accessories,2,"High Volume, Stable Demand"
LogitechÂ Gaming G510s - Keyboard,2362.7219999999998,-0.2385027803029974,119.23062221194634,295.33988082514895,Technology,Accessories,3,Growing Demand
LogitechÂ Illuminated - Keyboard,1139.81,60.76347995063639,65.17707966597968,189.96801671997213,Technology,Accessories,3,Growing Demand
LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,68.98121391138638,14.726200814864514,34.64927558454069,Technology,Accessories,1,Declining Demand
LogitechÂ MX Performance Wireless Mouse,749.932,117.05599209162806,45.06907746806778,124.98845835256942,Technology,Accessories,1,Declining Demand
LogitechÂ P710e Mobile Speakerphone,6149.588000000001,0.8755037041778553,293.1196113987362,683.2867963480041,Technology,Accessories,3,Growing Demand
LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),2805.2840000000006,526.7089791423624,183.88125341630223,561.0556778886444,Technology,Accessories,2,"High Volume, Stable Demand"
"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",383.04,70.60194658568871,38.92404999592292,191.51904240478797,Technology,Accessories,1,Declining Demand
LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,3162.7040000000006,263.72501761410507,220.84386684476974,790.6740233149419,Technology,Accessories,3,Growing Demand
Longer-Life Soft White Bulbs,106.568,0.29234636208110365,6.945734069115031,11.840875732360297,Furniture,Furnishings,0,"Low Volume, High Volatility"
Loose Memo Sheets,18.25,5.767316017316017,2.634160603177668,9.124954375228123,Office Supplies,Paper,0,"Low Volume, High Volatility"
Lumber Crayons,171.39,24.613836176752248,12.025388639935484,28.56495239174601,Office Supplies,Art,0,"Low Volume, High Volatility"
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,0.374736442713319,25.63639618317361,93.88568704770985,Technology,Phones,1,Declining Demand
Luxo Adjustable Task Clamp Lamp,1536.9320000000002,0.044049496502295026,128.76407962971092,384.2320394199015,Furniture,Furnishings,3,Growing Demand
Luxo Economy Swing Arm Lamp,338.98,0.6483455283095009,24.50426458397433,67.79586440827119,Furniture,Furnishings,1,Declining Demand
Luxo Professional Combination Clamp-On Lamps,818.4,136.06828793774318,60.91876348614481,204.59948850127876,Furniture,Furnishings,3,Growing Demand
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3127.4520000000007,112.88250862411297,261.37639379210583,625.4891490217021,Furniture,Furnishings,3,Growing Demand
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,214.55942473000246,98.4847844763126,317.2297069257327,Furniture,Furnishings,3,Growing Demand
Macally Suction Cup Mount,279.63,21.928547359528924,24.442556444826113,69.90732523168693,Technology,Phones,1,Declining Demand
Magna Visual Magnetic Picture Hangers,84.83200000000001,10.476669624155567,5.374074270932953,14.138643102261499,Furniture,Furnishings,0,"Low Volume, High Volatility"
Magnifier Swing Arm Lamp,251.76000000000002,28.302741403674048,18.614758957983575,50.35189929620142,Furniture,Furnishings,1,Declining Demand
Manco Dry-Lighter Erasable Highlighter,88.16,20.949518744930995,6.167962984315529,12.594267722474683,Office Supplies,Art,0,"Low Volume, High Volatility"
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,18.391663685152057,10.316638489518,31.29292176769558,Office Supplies,Envelopes,0,"Low Volume, High Volatility"
Martin Yale Chadless Opener Electric Letter Opener,4619.628000000001,1053.8494427785233,257.86049706542843,769.9367167721389,Office Supplies,Supplies,2,"High Volume, Stable Demand"
Martin-Yale Premier Letter Opener,236.99200000000002,1.7167697023817048,16.60818458744905,33.85595163435481,Office Supplies,Supplies,1,Declining Demand
"Master Big Foot Doorstop, Beige",152.064,0.6775866480477308,10.152193750980464,25.3439577600704,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Master Caster Door Stop, Brown",176.784,0.43649645563876843,10.072343140522245,19.64264484150573,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Master Caster Door Stop, Gray",47.752,15.604525451559935,3.873009008528362,11.937970155074614,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Master Caster Door Stop, Large Brown",59.696,-0.14463799708526512,5.722351418679671,19.89860033799887,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Master Caster Door Stop, Large Neon Orange",154.336,0.15920951016326998,9.983903959348945,22.04796850290214,Furniture,Furnishings,0,"Low Volume, High Volatility"
"Master Giant Foot Doorstop, Safety Yellow",83.49,9.716619897959184,6.867610816322375,27.82990723364255,Furniture,Furnishings,0,"Low Volume, High Volatility"
Maxell 4.7GB DVD+R 5/Pack,11.682,0.3817058430611661,0.730918181671432,2.336395327209346,Technology,Accessories,0,"Low Volume, High Volatility"
Maxell 4.7GB DVD+RW 3/Pack,264.438,66.35143170825158,29.485305654104337,66.10933472666319,Technology,Accessories,1,Declining Demand
Maxell 4.7GB DVD-R,1231.692,0.38757616626664176,70.0077058392313,111.97189820736527,Technology,Accessories,1,Declining Demand
Maxell 4.7GB DVD-R 5/Pack,19.008,0.5412244386606097,1.445795253448294,3.8015923968152063,Technology,Accessories,0,"Low Volume, High Volatility"
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,-0.48086503310877066,10.738251750614458,36.638908402728994,Technology,Accessories,0,"Low Volume, High Volatility"
"Maxell 74 Minute CD-R Spindle, 50/Pack",230.67,-0.3318945051150343,16.886943326730645,57.66735583161042,Technology,Accessories,1,Declining Demand
"Maxell 74 Minute CDR, 10/Pack",232.764,69.44428767571101,19.55579449470537,46.552706894586215,Technology,Accessories,1,Declining Demand
Maxell CD-R Discs,15.76,2.4780523711621334,1.377702023388304,5.253315822280592,Technology,Accessories,0,"Low Volume, High Volatility"
Maxell DVD-RAM Discs,296.64,-0.33110099115992503,27.11672107210102,98.87967040109865,Technology,Accessories,1,Declining Demand
"Maxell Pro 80 Minute CD-R, 10/Pack",220.248,63.771506950197924,19.791560352622263,73.41575528081573,Technology,Accessories,1,Declining Demand
